type,amount,oldbalanceOrg,newbalanceOrig,isFraud,Fraud_Status
0.25,0.001179628,0.000623204,0,0,No Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0,0.00312484,0.040142516,0.050222015,1,Fraud
1,0.001401465,0.000740402,0,0,No Fraud
0.25,0.000169946,8.98E-05,0,0,No Fraud
1,0.014476577,0.007648057,0,0,No Fraud
1,0.006914624,0.003653035,0,0,No Fraud
0.25,0.022248681,0,0,1,Fraud
0,0.006982088,0.000343559,0.004845432,1,Fraud
0.25,0.008560473,0.004522546,0,0,No Fraud
0.25,0.07236108,0.038228768,0,0,No Fraud
0.25,0.013182502,0.00696439,0,0,No Fraud
1,0.012535477,0.006622563,0,0,No Fraud
1,0.314045603,0.001446068,0,1,Fraud
0.25,0.084587343,0.044687972,0,0,No Fraud
1,0.009817986,0.005186898,0,0,No Fraud
0.25,0.002751975,0,0,1,Fraud
0.25,0.014037037,0.007415846,0,0,No Fraud
0.25,0.030955536,0.016353985,0,0,No Fraud
0.75,0.000403817,0,0,1,Fraud
1,0.00213,0.001125291,0,0,No Fraud
0.75,6.11E-05,0,0,1,Fraud
0.75,0.000380294,0.000363212,0.000195032,1,Fraud
0.25,0.007398892,3.42E-05,0,1,Fraud
1,0.076002231,0.040152408,0,0,No Fraud
0,0.002115806,0.194266357,0.234787999,1,Fraud
0,0.007825939,0.077850757,0.098519514,1,Fraud
1,0.02803884,0.014813078,0,0,No Fraud
0,0.009388856,0.118785214,0.148701596,1,Fraud
1,0.007716104,0.004076461,0,0,No Fraud
0.25,0.011629326,0.006194865,6.13E-05,1,Fraud
0,0.001993108,0.002478928,0.004244189,1,Fraud
0.25,0.005960996,0,0,1,Fraud
0.75,0.001440524,0.000481171,0,1,Fraud
0.25,0.006153508,0.003250933,0,0,No Fraud
0.25,0.007354839,0.00019035,0,1,Fraud
0.25,0.009228059,0.004875236,0,0,No Fraud
1,0.043562916,0.023014535,0,0,No Fraud
0.25,0.019225799,0.00025154,0,1,Fraud
0.25,0.002334462,0.00123331,0,0,No Fraud
0.25,0.003243649,0,0,1,Fraud
0.25,0.006688685,0,0,1,Fraud
0.25,0.037840444,0.019991321,0,0,No Fraud
0.75,4.32E-05,0,0,1,Fraud
1,0.025469698,0.013455785,0,0,No Fraud
0.25,0.005948104,0,0,1,Fraud
0.25,2.16E-05,0.000405504,0.000473599,1,Fraud
0.25,0.008046168,0.000776719,0,1,Fraud
0,0.012245966,0.125373482,0.158432384,1,Fraud
1,0.007456481,0.003939301,0,0,No Fraud
0.25,0.034018047,0.017971927,0,0,No Fraud
1,0.015833287,8.47E-05,0,1,Fraud
0.25,0.00336223,2.50E-06,0,1,Fraud
0.25,0.07161628,0.037835286,0,0,No Fraud
1,0.010648949,0.0056259,0,0,No Fraud
1,0.021015785,0.011102758,0,0,No Fraud
1,0.086680512,0.045793804,0,0,No Fraud
0.75,0.00134656,1.76E-05,0,1,Fraud
0.75,0.001052121,0.000632743,9.24E-05,1,Fraud
1,0.006212468,0.003282082,0,0,No Fraud
0.25,0.003648907,0.001927738,0,0,No Fraud
0.25,0.003858588,0.000522547,0,1,Fraud
0.25,0.02077517,0.01097564,0,0,No Fraud
1,0.015038156,0.007944743,0,0,No Fraud
0.25,0.005005833,0,0,1,Fraud
1,0.060107717,0.031755247,0,0,No Fraud
0,9.01E-06,0.100636676,0.120938169,1,Fraud
0.25,0.003455726,0.00182568,0,0,No Fraud
1,0.007767682,0.00410371,0,0,No Fraud
0.75,0.000797418,4.90E-06,0,1,Fraud
1,0.001548145,0.000817894,0,0,No Fraud
0,0.008890323,0.000143425,0.005816381,1,Fraud
0.75,0.000644166,0.000526659,0.000223923,1,Fraud
0,0.004303163,0.005323668,0.00912918,1,Fraud
1,0.006042584,0.003192331,0,0,No Fraud
0.75,2.41E-05,0,0,1,Fraud
1,0.008455215,0.001801006,0,1,Fraud
0.75,0.000519336,0,0,1,Fraud
1,0.040697265,0.021500595,0,0,No Fraud
0.25,0.004291746,0.002267354,0,0,No Fraud
0.75,0.001135689,0,0,1,Fraud
1,0.006109897,9.28E-05,0,1,Fraud
0.25,0.058520185,0.030916545,0,0,No Fraud
0.25,0.309698775,0.163615614,0,0,No Fraud
0.25,0.143947619,0.076048341,0,0,No Fraud
0.25,0.005170314,0.002731506,0,0,No Fraud
0.25,0.000448986,0.000237202,0,0,No Fraud
0.25,0.017413512,0.009199657,0,0,No Fraud
0.25,0.024133495,0.012749862,0,0,No Fraud
0.25,0.020250418,0.000334983,0,1,Fraud
1,0.076442203,0.040384848,0,0,No Fraud
0.25,0.024660905,0.013028495,0,0,No Fraud
1,5.81E-05,3.07E-05,0,0,No Fraud
0.25,0.006207514,0.000101133,0,1,Fraud
1,0.009824103,0.005190129,0,0,No Fraud
1,0.000275643,0.000145624,0,0,No Fraud
0.25,0.013942948,0,0,1,Fraud
0.75,2.30E-05,0.000157187,0.000174303,1,Fraud
1,0.05712409,0.03017898,0,0,No Fraud
1,0.002594646,0.001370766,0,0,No Fraud
0,0.008764132,0.034836691,0.047426255,1,Fraud
0.25,0.023119869,0.012214357,0,0,No Fraud
0.25,0.001014331,0.000535877,0,0,No Fraud
0.75,0.000227624,0.000376562,0.000307998,1,Fraud
0.25,0.001615202,0.00085332,0,0,No Fraud
1,0.018035118,0.009528055,0,0,No Fraud
0.25,0.006802981,0,0,1,Fraud
0.25,0.008663415,0.004576931,0,0,No Fraud
1,0.26468353,0.139833805,0,0,No Fraud
0.25,0.014735396,0.000166216,0,1,Fraud
0.75,0.000119085,0,0,1,Fraud
0.25,0.002777603,0,0,1,Fraud
1,0.0060568,0.003199842,0,0,No Fraud
0,0.001825386,0.000185449,0.001381697,1,Fraud
1,0.011917167,0.006295907,0,0,No Fraud
1,0.01814419,0.009585678,0,0,No Fraud
0.25,0.010842505,0,0,1,Fraud
1,0.114621763,0.060555326,0,0,No Fraud
0.25,0.010362394,0.00896913,0.004199392,1,Fraud
1,0.003116322,0.001646371,0,0,No Fraud
1,0.000396389,0.000209414,0,0,No Fraud
0.25,0.010216142,0.00040636,0,1,Fraud
0.25,0.0003244,0.000171382,0,0,No Fraud
0.25,0.009413656,0.004973288,0,0,No Fraud
0.75,0.000431165,0.002289803,0.002477871,1,Fraud
1,0.005047127,0.002666426,0,0,No Fraud
0.25,0.009652328,0.00509938,0,0,No Fraud
0,0.004729776,0.037591025,0.04817485,1,Fraud
0,0.002349676,0.098762428,0.120171909,1,Fraud
0.25,0.011838559,9.29E-05,0,1,Fraud
0.25,0.00672579,0.003553273,0,0,No Fraud
1,0.317670952,0.263061799,0.114440723,0,No Fraud
0.75,0.000159789,0.000360409,0.000331652,1,Fraud
0.75,4.51E-05,0,0,1,Fraud
1,0.002976833,0.001572678,0,0,No Fraud
0.25,0.008051133,8.52E-05,0,1,Fraud
0.25,0.00682336,0.00360482,0,0,No Fraud
0.25,0.001614426,0.000852911,0,0,No Fraud
0.75,0.00018214,0.000350256,0.000305261,1,Fraud
1,0.003621995,0.00191352,0,0,No Fraud
1,0.007220817,0.003814798,0,0,No Fraud
0.25,0.006754107,0.003568233,0,0,No Fraud
1,0.010005896,0.005286172,0,0,No Fraud
0.25,0.043506441,0.022984699,0,0,No Fraud
1,0.014913364,0,0,1,Fraud
1,0.010777802,0.005693973,0,0,No Fraud
0.25,0.005192325,0.001751161,0,1,Fraud
1,0.014635921,0,0,1,Fraud
0.25,0.010669292,0.005636647,0,0,No Fraud
0.25,0.000227827,0.000189074,8.26E-05,1,Fraud
0.25,0.002082789,0,0,1,Fraud
0.25,0.022819913,0.012055889,0,0,No Fraud
1,0.00328372,0.001734808,0,0,No Fraud
1,0.073792093,0.03898478,0,0,No Fraud
1,0.022374464,0.011820556,0,0,No Fraud
1,0.0134216,0,0,1,Fraud
1,0.000555425,0.000293434,0,0,No Fraud
0.75,0.000778534,4.85E-06,0,1,Fraud
0.25,0.00703486,0,0,1,Fraud
0.75,0.000327788,0.001068042,0.001075342,1,Fraud
0.25,0.00387847,0.002049017,0,0,No Fraud
1,0.015646597,0,0,1,Fraud
0.25,0.025398343,0.013418088,0,0,No Fraud
0.75,0.000392675,0.000342284,0.000162024,1,Fraud
0.75,0.000443218,0,0,1,Fraud
1,0.001373473,0.000725614,0,0,No Fraud
0.25,0.019448764,0.010274892,0,0,No Fraud
0.25,0.003270295,0.001727715,0,0,No Fraud
1,0.054327463,0.028701506,0,0,No Fraud
0.25,0.009409816,0.004971259,0,0,No Fraud
0.25,0.002836488,0.000644682,0,1,Fraud
0.75,0.001245863,0.005621102,0.005963793,1,Fraud
0.75,0.000151037,0.000351347,0.000326318,1,Fraud
0,0.006369633,0.078973344,0.098943961,1,Fraud
0,0.00678709,0.043966958,0.057142729,1,Fraud
1,0.00226574,0.001197003,0,0,No Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.75,0.00077069,0.000841621,0.00052208,1,Fraud
0.25,0.0292859,0.015471907,0,0,No Fraud
0.25,0.003761611,0.00016479,0,1,Fraud
1,0.042439561,0.02242106,0,0,No Fraud
1,0.002922612,0.001544032,0,0,No Fraud
0,0.002448886,0.141063084,0.17106648,1,Fraud
0,0.000727173,0.046124418,0.055888147,1,Fraud
1,0.001749174,0.000924099,0,0,No Fraud
1,0.317670952,0.248891652,0.097412831,0,No Fraud
1,0.01236537,0.006532695,0,0,No Fraud
1,0.002283021,0.001206133,0,0,No Fraud
1,0.070912343,0.037463392,0,0,No Fraud
1,0.009916132,0.005238749,0,0,No Fraud
1,0.000921318,0,0,1,Fraud
1,0.005748814,0.003037131,0,0,No Fraud
0.25,0.025469698,0.013455785,0,0,No Fraud
1,0.003599515,0.001901644,0,0,No Fraud
1,0.002080365,0.001099069,0,0,No Fraud
0.25,0.269666609,0.142466394,0,0,No Fraud
1,0.001687086,0.000891297,0,0,No Fraud
0.75,0.000370372,0,0,1,Fraud
0.25,0.006830348,0.003608511,0,0,No Fraud
0.25,0.004355667,0.000348292,0,1,Fraud
1,0.013176808,0.006961382,0,0,No Fraud
0.75,5.99E-05,5.09E-05,2.32E-05,1,Fraud
1,0.082841932,0.043765861,0,0,No Fraud
0.25,0.022006451,0.011626132,0,0,No Fraud
0.25,0.012179193,0,0,1,Fraud
1,0.004224179,0.002231658,0,0,No Fraud
0.25,0.004190472,5.41E-05,0,1,Fraud
0.25,0.003937926,0,0,1,Fraud
1,0.007822616,0.00082952,0,1,Fraud
1,0.317670952,0.664345281,0.596652542,0,No Fraud
1,0.000978113,0.000516743,0,0,No Fraud
0.75,0.001672868,0.001688813,0.000967381,1,Fraud
0.25,0.017096939,0,0,1,Fraud
0.25,0.013799674,0.007290446,0,0,No Fraud
0.25,0.004016365,0.002121868,0,0,No Fraud
0.75,0.000568603,0.000196224,0,1,Fraud
1,0.001028692,0.000543464,0,0,No Fraud
0.25,0.001157287,0,0,1,Fraud
0.25,0.00330089,0.001743879,0,0,No Fraud
0.75,0.000398844,0,0,1,Fraud
0.25,0.009851466,2.01E-06,0,1,Fraud
0,0.004243905,0.169114655,0.205914885,1,Fraud
0.25,0.038581506,0.020382828,0,0,No Fraud
0.25,0.006696413,0.000423378,0,1,Fraud
0.75,0.000508488,0.000517915,0.000299551,1,Fraud
1,0.008253739,0.004360497,0,0,No Fraud
0.75,3.38E-05,0.003786039,0.004528114,1,Fraud
0.25,0.002667127,0,0,1,Fraud
0,0.004863827,0.073267277,0.091131167,1,Fraud
0.25,0.017429885,0.009208307,0,0,No Fraud
0.75,0.000624039,5.94E-06,0,1,Fraud
0.75,0.000333782,0,0,1,Fraud
1,0.020748727,0.01096167,0,0,No Fraud
0.25,0.006787673,0,0,1,Fraud
0.75,7.79E-05,0.000195015,0.000184876,1,Fraud
1,0.007366623,0.000430376,0,1,Fraud
0.25,0.010732017,0.000753511,0,1,Fraud
1,0.007204908,0.003806394,0,0,No Fraud
0.25,0.01714339,0.00905695,0,0,No Fraud
1,0.040171124,0.021222632,0,0,No Fraud
0.75,0.000467646,8.52E-05,0,1,Fraud
1,0.006962664,0.003678415,0,0,No Fraud
0.25,0.003734395,0,0,1,Fraud
0.25,0.000456987,0.000241429,0,0,No Fraud
0.25,0.020737005,0.010955477,0,0,No Fraud
0,0.003978481,6.17E-05,0.002599898,1,Fraud
0.25,0.005615677,0.002966794,0,0,No Fraud
1,0.035952422,0.018993868,0,0,No Fraud
0.25,0.009993797,0,0,1,Fraud
0.25,0.012413413,0.006558076,0,0,No Fraud
0.75,1.13E-05,0,0,1,Fraud
0.75,0.000347725,0.002340729,0.002592039,1,Fraud
0,0.002517041,0.20050875,0.242544043,1,Fraud
1,0.002315123,0.001223093,0,0,No Fraud
0,0.00835213,0.436021275,0.529257669,1,Fraud
1,0.016167215,0.008541231,0,0,No Fraud
1,0.031547523,0.016666735,0,0,No Fraud
0.25,0.008482858,0.003024266,0,1,Fraud
1,0.092058113,0.048634822,0,0,No Fraud
0.25,0.004979053,0,0,1,Fraud
0.25,0.003235172,0,0,1,Fraud
1,0.014232455,0.007519086,0,0,No Fraud
0.25,0.010412972,0.005501232,0,0,No Fraud
1,0.000516994,0.000273131,0,0,No Fraud
1,0.203874517,0.10770806,0,0,No Fraud
0,0.005925174,0.106147719,0.131316528,1,Fraud
1,0.012937957,0.006835196,0,0,No Fraud
0.25,0.00789167,0,0,1,Fraud
1,0.040206229,0.021241178,0,0,No Fraud
0.75,0.000211583,0.002090709,0.002378026,1,Fraud
0.25,7.01E-05,3.70E-05,0,0,No Fraud
1,0.010921154,0,0,1,Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.005633721,0.002976326,0,0,No Fraud
0.25,0.009817986,0.005186898,0,0,No Fraud
0.75,0.000220324,0.000149701,4.00E-05,1,Fraud
0.25,0.045270111,0.023916456,0,0,No Fraud
0.25,0.011666894,0.006163686,0,0,No Fraud
0.25,0.065269676,0.034482339,0,0,No Fraud
1,0.007935144,0.004192181,0,0,No Fraud
0.25,0.003715952,0.001963158,0,0,No Fraud
1,0.015928842,0.008415297,0,0,No Fraud
0,0.00329968,1.21E-05,0.002109346,1,Fraud
0.25,0.017337867,0.009159693,0,0,No Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.257458262,0.136016655,0,0,No Fraud
1,0.002369224,0.001251674,0,0,No Fraud
0.25,0.002734199,0.001444493,0,0,No Fraud
0.25,0.014466309,0.007642633,0,0,No Fraud
1,0.000642495,0.000339434,0,0,No Fraud
0.25,0.001415921,0.000748039,0,0,No Fraud
0,0.004572278,3.57E-06,0.002907011,1,Fraud
0.25,0.000232045,0.000122591,0,0,No Fraud
0.25,0.000569727,0.00013829,0,1,Fraud
0.75,0.000310793,0,0,1,Fraud
0.25,0.002159211,1.66E-05,0,1,Fraud
0.25,0.00501921,0.002651677,0,0,No Fraud
0.25,0.015154101,0.005488341,0,1,Fraud
0.25,0.001959465,0,0,1,Fraud
0,0.005354304,0.042994645,0.055064721,1,Fraud
0,0.000843933,0.122378074,0.147594288,1,Fraud
0.25,0.003247547,0.001715698,0,0,No Fraud
1,0.011078821,0.005853004,0,0,No Fraud
0.25,0.007332063,0.00387357,0,0,No Fraud
1,0.01718327,0.009078019,0,0,No Fraud
0.75,0.000407468,9.57E-05,0,1,Fraud
0.25,0.034065311,0.017996896,0,0,No Fraud
0.75,0.000161222,0.000353176,0.00032205,1,Fraud
0.75,4.08E-06,0.000363732,0.000434499,1,Fraud
0.25,0.019422493,0,0,1,Fraud
0.25,0.00608675,0.000230461,0,1,Fraud
0.25,0.008258799,0.00060869,0,1,Fraud
0.25,0.006919435,0.002448316,0,1,Fraud
0.25,0.004220025,7.55E-05,0,0,No Fraud
0,0.00583677,0.065222756,0.082081952,1,Fraud
0.75,0.000766874,0,0,1,Fraud
0.25,0.036187981,0.019118315,0,0,No Fraud
0.25,0.020141828,0.010641042,0,0,No Fraud
0.25,0.003674398,0.004210033,0.002726391,1,Fraud
0,0.007716649,0.000357841,0.005328931,1,Fraud
1,0.006655681,0,0,1,Fraud
0.75,0.000107788,0,0,1,Fraud
0.25,0.039587187,0.020914135,0,0,No Fraud
0.25,0.00183184,3.29E-06,0,1,Fraud
0.25,0.010739939,0.00567397,0,0,No Fraud
0.25,0.053341863,0.028180808,0,0,No Fraud
0.25,6.70E-06,3.54E-06,0,0,No Fraud
0.25,0.069041567,0.03647505,0,0,No Fraud
0.75,2.65E-05,0.00034418,0.00039676,1,Fraud
1,0.011241556,0.005938978,0.007136713,0,No Fraud
0.75,0.001962607,0.000542824,0,1,Fraud
0.25,0.001514087,0.000799901,0,0,No Fraud
0.75,0.000121857,0,0,1,Fraud
0,0.001487302,0.007489017,0.00994357,1,Fraud
0,0.012504669,0.026929798,0.040299433,1,Fraud
0.25,0.007583362,0.004006333,0,0,No Fraud
0.25,0.0234021,0.012363462,0,0,No Fraud
0.75,0.000842524,0,0,1,Fraud
0.25,0.006093957,0.000205521,0,1,Fraud
1,0.317670952,0.252573368,0.101837052,0,No Fraud
0.25,0.003260436,0,0,1,Fraud
1,0.046208182,0.024412044,0,0,No Fraud
0.25,0.036612813,0.019342756,0,0,No Fraud
1,0.047207586,0.024940035,0,0,No Fraud
1,0.010964189,0,0,1,Fraud
1,0.025492582,0.013467875,0,0,No Fraud
0.25,0.017625915,0,0,1,Fraud
0.25,0.005828815,0.000369354,0,1,Fraud
0.25,0.279973674,0.147911675,0,0,No Fraud
1,6.34E-05,3.35E-05,0,0,No Fraud
0.25,0.007375861,0.003896709,0,0,No Fraud
1,0.003645064,0.001925708,0,0,No Fraud
0,0.000950084,0.000674347,0.001413507,1,Fraud
1,0.053132715,0.028070313,0,0,No Fraud
1,0.000476257,0.000251609,0,0,No Fraud
1,0.047755393,0.025229444,0,0,No Fraud
0,0.006661488,0.032655237,0.043469993,1,Fraud
0.25,0.00433002,3.52E-05,0,1,Fraud
0,0.005931534,2.67E-06,0.003768847,1,Fraud
0,0.006515891,0.148222815,0.182252083,1,Fraud
1,0.000685546,0.000362178,0,0,No Fraud
0.25,0.014581026,4.26E-06,0,1,Fraud
0,0.003601211,0.000412637,0.002782088,1,Fraud
0.25,0.001483907,0,0,1,Fraud
1,0.002304617,0.001217542,0,0,No Fraud
0.25,0.011917167,0.006295907,0,0,No Fraud
0.25,0.004628348,0,0,1,Fraud
0.25,0.003655926,0.001931446,0,0,No Fraud
0.25,0.008474097,0,0,1,Fraud
1,0.181549086,0.095913408,0,0,No Fraud
0,6.99E-05,0.010728489,0.012936534,1,Fraud
0.25,0.004750865,0.001547889,0,1,Fraud
0.25,0.002565107,0,0,1,Fraud
0.25,0.007256131,0.003833455,0,0,No Fraud
0.25,0.022600331,0,0,1,Fraud
0.25,0.044462408,0.023489741,0,0,No Fraud
0.25,0.018990566,0.010032824,0,0,No Fraud
0,0.000981464,3.89E-05,0.000669771,1,Fraud
0,0.001515952,0.003509826,0.005180069,1,Fraud
0.25,0.225829555,0.11930703,0,0,No Fraud
1,0.085267407,0.045047253,0,0,No Fraud
0.25,0.003312175,0.000445215,0,1,Fraud
0.75,0.000194926,0.003691741,0.004312519,1,Fraud
1,0.005007395,0.002645435,0,0,No Fraud
0.75,5.63E-06,3.13E-05,3.40E-05,1,Fraud
0,0.006385557,0.041868297,0.05436591,1,Fraud
0.25,0.003897293,0,0,1,Fraud
0,0.01240262,0.001892623,0.010148131,1,Fraud
1,0.036798153,0.019440672,0,0,No Fraud
0.25,0.021870012,0.000339615,0,1,Fraud
0.75,0.000446153,0.000268121,3.90E-05,1,Fraud
0,0.002262075,0.107726804,0.130888551,1,Fraud
1,0.012644637,0.006680233,0,0,No Fraud
0.25,0.000137659,0,0,1,Fraud
1,0.000633845,0.000334864,0,0,No Fraud
1,0.012027781,0.006354345,0,0,No Fraud
0.25,0.24208271,0.127893664,0,0,No Fraud
0.75,0.000246926,0.005286125,0.006195437,1,Fraud
0.25,0.003975944,0.002100514,0,0,No Fraud
0.25,0.00039585,0.00020913,0,0,No Fraud
0.25,0.003642556,0,0,1,Fraud
0,0.002981984,0.008208973,0.011757623,1,Fraud
0,0.015949068,0.000865234,0.011165011,1,Fraud
1,0.022432159,0,0,1,Fraud
0,0.008454906,0.011272125,0.018913022,1,Fraud
0.25,0.110468119,0.058360932,0,0,No Fraud
1,0.113465956,0.059944706,0,0,No Fraud
0.25,0.006771181,0,0,1,Fraud
0.25,0.005755713,0,0,1,Fraud
0.25,0.003453593,0.000118117,0,1,Fraud
1,0.317670952,0.586621959,0.503254467,0,No Fraud
0.25,0.003311574,6.18E-06,0,1,Fraud
0,0.005350804,0.000339683,0.003805151,1,Fraud
0.25,0.003042551,0,0,1,Fraud
1,0.055912043,0.029538649,0,0,No Fraud
0,0.003401908,1.55E-05,0.00217838,1,Fraud
1,0.007332063,0.00387357,0,0,No Fraud
0.75,0.000446022,0,0,1,Fraud
0.25,0.007666602,0.004050309,0,0,No Fraud
1,0.317670952,0.249931745,0.098662682,0,No Fraud
1,0.25722399,0.135892888,0,0,No Fraud
0.25,0.001943464,0.001026743,0,0,No Fraud
0.25,0.005782695,9.45E-05,0,1,Fraud
0.25,0.005671334,0,0,1,Fraud
0.25,0.005525846,0,0,1,Fraud
0.25,0.006130871,0.00177558,0,1,Fraud
1,0.170385828,0.090015796,0,0,No Fraud
0,0.009009595,0.171418838,0.211709265,1,Fraud
1,0.004724229,0.002495837,0,0,No Fraud
1,0.006094013,0.003219502,0,0,No Fraud
0.25,0.038726079,0.020459206,0,0,No Fraud
1,0.224852491,0.118790842,0,0,No Fraud
0.25,0.007460628,0.003941492,0,0,No Fraud
0.75,0.000681706,0.00338345,0.003633021,1,Fraud
0,0.002188679,0.061019519,0.074715039,1,Fraud
0.25,0.042275721,0.022334503,0,0,No Fraud
0,0.005089281,0.000360846,0.003664554,1,Fraud
0.25,0.002280286,0.000166669,0,1,Fraud
0.25,0.008476616,0.004478244,0,0,No Fraud
0.75,0.000334679,0.001002181,0.000991823,1,Fraud
0.75,0.000115363,0.000173567,0.000135332,1,Fraud
0,0.006047351,1.70E-06,0.003841204,1,Fraud
0.25,0.005768917,0.000174205,0,1,Fraud
0.75,0.000201417,0,0,1,Fraud
0.25,0.010644248,0.005623417,0,0,No Fraud
0.25,0.01103815,0.00017444,0,1,Fraud
0.5,0.000145906,0.000102291,3.03E-05,1,Fraud
0,0.00422299,0.043023771,0.054381505,1,Fraud
0.25,0.000445291,0.00023525,0,0,No Fraud
0.75,0.000136113,0.007901417,0.009408514,1,Fraud
0.25,0.156282754,0.082565062,0,0,No Fraud
0,0.001791773,0.154518039,0.186817778,1,Fraud
1,0.000449461,0.000237453,0,0,No Fraud
0.25,0.00567138,0,0,1,Fraud
0.25,0.001421053,0.000750751,0,0,No Fraud
1,0.005811062,0.003070017,0,0,No Fraud
0.25,0.004315411,0.002279856,0,0,No Fraud
0.75,0.001356977,6.34E-06,0,1,Fraud
0.25,0.014656384,0.007743051,0,0,No Fraud
0,0.002667524,0.30949961,0.373611031,1,Fraud
0.25,0.040819427,0.021565134,0,0,No Fraud
0.75,0.000429199,0,0,1,Fraud
1,0.077289637,0.040832552,0,0,No Fraud
0,0.008154226,0.000169606,0.00538053,1,Fraud
0.25,0.00115878,0.000672702,7.27E-05,1,Fraud
0.25,0.00725187,0,0,1,Fraud
1,0.019005674,0,0,1,Fraud
0.25,0.011922116,0.001194511,0,1,Fraud
0.25,0.004482237,0.000668658,0,1,Fraud
1,0.018127872,0.009577057,0,0,No Fraud
1,0.030640773,0.016187693,0,0,No Fraud
0,0.01176061,0.11966612,0.151265868,1,Fraud
1,0.092982451,0.049123155,0,0,No Fraud
0,0.001977915,0.000640161,0.002024946,1,Fraud
0,0.014101105,0.072985642,0.09665703,1,Fraud
0.75,0.00039893,0,0,1,Fraud
0.25,0.004677089,0.002470933,0,0,No Fraud
1,0.001260034,0.000665683,0,0,No Fraud
0.25,0.00683623,0,0,1,Fraud
0.75,4.62E-05,0.000115398,0.000109369,1,Fraud
1,0.008082846,0.004270213,0,0,No Fraud
0.25,0.007435768,0.00020819,0,1,Fraud
0.25,0.00530423,0.002802255,0,0,No Fraud
0.25,0.005225753,0.002760795,0,0,No Fraud
0.25,0.062447314,0.032991269,0,0,No Fraud
0.25,0.004977636,0.002629713,0,0,No Fraud
0.75,0.001742763,0,0,1,Fraud
0.25,0.026765494,0.014140362,0,0,No Fraud
1,0.016777783,0.008863798,0,0,No Fraud
1,0.317670952,0.323893884,0.187541042,0,No Fraud
1,0.005708551,0.00301586,0,0,No Fraud
1,0.059262409,0.000347973,0,1,Fraud
1,0.045162198,0.023859445,0,0,No Fraud
0,0.010461157,0.101958819,0.129162511,1,Fraud
0,0.000241153,0.005412399,0.006657034,1,Fraud
1,0.016324178,0.001943113,0,1,Fraud
0.75,5.13E-06,0.008525912,0.010242108,1,Fraud
0.25,0.005749188,0.000195552,0,1,Fraud
1,0.02074372,0.010959024,0,0,No Fraud
0.5,7.37E-05,0.000864647,0.000992218,1,Fraud
0.25,0.002038851,0.001077136,0,0,No Fraud
0.25,0.000739929,0,0,0,No Fraud
1,0.003953907,0.002088871,0,0,No Fraud
0.75,1.97E-05,0.002657033,0.003180354,1,Fraud
1,0.004551456,0.00240456,0,0,No Fraud
0.25,0.001618561,0.000201175,0,1,Fraud
1,0.011585944,0.00612092,0,0,No Fraud
0.25,0.003579152,0.001890886,0,0,No Fraud
1,0.000517691,0.000273499,0,0,No Fraud
0.75,0.00070555,0.000242208,0,1,Fraud
0.75,0.000191281,0.002140587,0.002450852,1,Fraud
0.25,0.0030978,0,0,1,Fraud
0.25,0.000611355,0.000322982,0,0,No Fraud
1,0.005568483,0.002941861,0,0,No Fraud
0.25,0.008151862,0,0,1,Fraud
0.75,0.001365528,0.000123305,0,1,Fraud
0,0.002507897,0.001541511,0.003444535,1,Fraud
1,0.04126294,0.021799444,0,0,No Fraud
0.75,0.000462067,0.000371301,0.000152839,1,Fraud
0.75,0.000481728,0.000273278,2.26E-05,1,Fraud
1,0.190582773,0.100685957,0,0,No Fraud
1,0.240387021,0.126997822,0,0,No Fraud
1,0.007454904,0.003938468,0,0,No Fraud
0.25,0.01097637,0.005798878,0,0,No Fraud
1,0.023392353,0.012358312,0,0,No Fraud
1,0.000917176,0.000484549,0,0,No Fraud
1,0.000257839,0.000136218,0,0,No Fraud
0.25,0.009870872,0.005214837,0,0,No Fraud
0,0.016506996,0.000516724,0.011100416,1,Fraud
0.75,0.000218339,0,0,1,Fraud
1,0.039519465,0.020878357,0,0,No Fraud
0.75,4.63E-05,0,0,1,Fraud
1,0.004297761,0.002270531,0,0,No Fraud
1,0.317670952,0.358193969,0.228758553,0,No Fraud
0.25,0.002284743,0.001207043,0,0,No Fraud
0.25,0.002592053,0.00034893,0,1,Fraud
0,0.008414677,7.57E-05,0.005433041,1,Fraud
1,0.003915588,0.002068627,0,0,No Fraud
0,0.005379282,0.000184509,0.003636763,1,Fraud
1,0.01058107,0.005590039,0,0,No Fraud
0.25,0.001106744,0.000584699,0,0,No Fraud
1,0.317670952,0.211884265,0.052942026,0,No Fraud
0.25,0.000636406,0.000301636,0,1,Fraud
0.25,0.050237812,0.02654092,0,0,No Fraud
0.75,0.000216259,0,0,1,Fraud
0,0.000973868,0.141768045,0.170977197,1,Fraud
1,0.020152599,0.010646732,0,0,No Fraud
0.25,0.003494644,0.001922311,9.14E-05,1,Fraud
0.25,0.006641046,0.001785163,0,1,Fraud
0.25,0.039815556,0.021034783,0,0,No Fraud
0.25,0.000546907,0.000288934,0,0,No Fraud
0,0.00312137,1.06E-05,0.001994391,1,Fraud
0.75,0.000200632,0.005348651,0.006299962,1,Fraud
0.25,0.008295852,0.003845039,0,1,Fraud
0.75,0.000921932,0.000361232,0,1,Fraud
1,0.02466482,0.005575616,0,1,Fraud
